;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
1276;SCK100;E5;SPD33;0.09709472226859918;0.09141790341354157;0.03476482399031525;394.2320415879017;550.3166351606806;234.19612476370511
1277;SCK100;E6;SPD33;0.0447789687640449;0.04211354086328451;0.016718267664714462;174.54962192816635;242.22069943289225;106.7022684310019
1278;SCK100;F1;SPD33;0.11881878343249072;0.15457930989937477;0.13774263979492027;399.98109640831757;1260.6576086956522;892.0181947069943
1279;SCK100;F2;SPD33;0.32803169827084533;0.2068968645162338;0.1066484350794867;1510.8327032136106;930.4881852551985;604.1214555765596
1280;SCK100;F3;SPD33;0.7391350672684842;0.6685347376333002;0.035476657328425094;3168.4858223062383;3549.2405482041586;516.7223534971645
1281;SCK100;F4;SPD33;0.2650607367358874;0.14841059829684825;0.020063305585365607;1319.305293005671;490.7585066162571;147.73393194706995
1282;SCK100;F5;SPD33;0.1617918753390866;0.21521632456797946;0.0376704644135268;569.2991493383743;1484.3409735349717;381.85845935727787
1283;SCK100;F6;SPD33;0.060617864675917746;0.05078653246563843;0.10206941329431847;205.69777882797732;425.4366729678639;543.6358695652174
1284;SCK100;G1;SPD33;0.4795666307409842;0.3483404663897259;0.021974836091771276;2119.84404536862;1415.290170132325;207.47400756143668
1285;SCK100;G2;SPD33;0.10986282628867629;0.10145735918313452;0.13285758069626546;381.9288752362949;751.1547731568999;723.8327032136106
1286;SCK100;G3;SPD33;0.35872833073495164;0.22595397296695982;0.05082120211937007;1717.5125236294896;897.3343572778828;334.8506616257089
1287;SCK100;G4;SPD33;0.09386954341857866;0.07262980591122169;0.05782468370912658;390.9413988657845;423.2197542533081;319.1602079395085
1288;SCK100;G5;SPD33;0.4079750822272205;0.4403760123466824;0.043410463913249;1639.046550094518;2690.982277882798;526.7646502835539
1289;SCK100;G6;SPD33;0.604636288593651;0.4886736352517669;0.03031267402240838;2676.687618147448;2335.6904536862003;341.0437145557656
1290;SCK100;H1;SPD33;0.31962641977786166;0.3835406441308291;0.15765093433571573;1097.446124763705;2558.228260869565;1114.7849716446124
1291;SCK100;H2;SPD33;0.2544039080313531;0.22752045180020564;0.16195001866044173;990.9711720226843;1419.6422495274103;942.9418714555766
1292;SCK100;H3;SPD33;0.11963693799355035;0.12913218503527163;0.02639714461780564;451.2783553875236;773.4933837429112;213.12996219281663
1293;SCK100;H4;SPD33;0.1723175202784621;0.17484301722674914;0.1249196932289119;641.0571833648394;1202.2745746691871;758.4291115311909
1294;SCK100;H5;SPD33;0.45362678415692304;0.3671618218585346;0.09041995723900714;2072.528827977316;1965.9248582230623;694.9834593572779
1295;SCK100;H6;SPD33;0.13291741217379716;0.10663063296143221;0.024431961796800836;587.2164461247637;535.2466918714556;173.69045368620039
1296;CCDSG;B2;SPD38;0.1701938557605735;0.10871192189913295;0.14000804654437113;419.3219954648526;260.68480725623584;324.0045351473923
1297;CCDSG;B3;SPD38;0.39099459657648966;0.3277575844134567;0.44825190993517133;963.4897959183673;1444.9829931972788;1437.1417233560092
1298;CCDSG;B4;SPD38;0.15293600428304088;0.09750916444871109;0.2476079390385241;299.42857142857144;320.3174603174603;601.5192743764172
1299;CCDSG;B5;SPD38;0.1898336689276122;0.21458386564526769;0.5307671991860065;285.4948979591837;1379.1462585034014;1795.2891156462586
1300;CCDSG;B6;SPD38;0.24444401380832903;0.31933887211838313;0.5018725611141767;443.5646258503401;1921.079365079365;1854.6190476190477
1301;CCDSG;B7;SPD38;0.05102252578432664;0.06486930325497979;0.07175625586538843;41.30952380952381;210.4591836734694;178.90136054421768
1302;CCDSG;B8;SPD38;0.21597673699151912;0.31278215855164554;0.3837012328023654;391.7800453514739;1825.0544217687075;1515.8299319727892
1303;CCDSG;B9;SPD38;0.06535471269363163;0.06652836219483013;0.05136699174904586;89.16043083900227;144.40362811791383;75.83106575963718
