;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
202;SCK100;F5;SPD29;0.161872093219949;0.2152011599043801;0.03778778163800732;0.03740600447535785;0.08925211726943381;0.02202282687163407
203;SCK100;F6;SPD29;0.06065734042270293;0.05080690817240351;0.10245737789703155;0.01312655494326637;0.02319725192323023;0.03341437791750815
204;SCK100;G1;SPD29;0.4793871651656221;0.34839371439845407;0.022048157959071626;0.13459234605300455;0.0751379795896223;0.011073555805785855
205;SCK100;G2;SPD29;0.10989688342946585;0.10146674470126857;0.13327603799996934;0.024305918860057042;0.04066109170719069;0.04224167389123618
206;SCK100;G3;SPD29;0.3583513275114313;0.22582067091349947;0.05096363052819635;0.11404031420510913;0.0479539105681335;0.019199328087354733
207;SCK100;G4;SPD29;0.09382327028592564;0.07261823865232003;0.05793675863498752;0.02614917019867843;0.02321747587381307;0.018912732736323695
208;SCK100;G5;SPD29;0.4080346873294149;0.44038384381615747;0.043527111349671195;0.10864908300559807;0.1580238082781941;0.029348446938996953
209;SCK100;G6;SPD29;0.604476451995225;0.4887485313202528;0.03041040744523059;0.17951629707872732;0.1337506906245571;0.018646759240805697
210;SCK100;H1;SPD29;0.3197635447502341;0.3834972668611982;0.1582674196663605;0.06714454529777406;0.13676810751155932;0.06054981603644062
211;SCK100;H2;SPD29;0.25439133624648697;0.22750441560414372;0.1624582780540371;0.06269563082394417;0.07583991848692602;0.05322376346371882
212;SCK100;H3;SPD29;0.1196479414228161;0.12912605313816472;0.02648402740448601;0.028957323692823483;0.04375350502342864;0.01166292220827133
213;SCK100;H4;SPD29;0.1723536076598295;0.174834025327165;0.12528184169745837;0.04109883903105513;0.06657900994056477;0.043913410904726474
214;SCK100;H5;SPD29;0.45344167976870514;0.36709528649883;0.0907484393061911;0.13637014203060782;0.10900272533736802;0.0397016564194037
215;SCK100;H6;SPD29;0.13287098086782737;0.10662492416323728;0.02450854645349521;0.03940360832646861;0.03033102991359304;0.00998698124269239
216;CCDSG;B2;SPD30;0.16377528248054568;0.10774730192543779;0.11100460034435164;0.024442821741104126;0.015506327152252197;0.01666128635406494
217;CCDSG;B3;SPD30;0.3753157159808804;0.3256023293874503;0.36163228605151265;0.05097472667694092;0.06605979800224304;0.06288838386535645
218;CCDSG;B4;SPD30;0.14257915697971188;0.09587452685233722;0.19611997165710524;0.01802879571914673;0.017072826623916626;0.02848610281944275
219;CCDSG;B5;SPD30;0.17314685124652615;0.21046111110665375;0.43334406441089;0.015134140849113464;0.06204468011856079;0.07920536398887634
220;CCDSG;B6;SPD30;0.22972847318289105;0.3162507427145642;0.4107933103521627;0.023492813110351562;0.08944335579872131;0.08301188051700592
221;CCDSG;B7;SPD30;0.04906714578279016;0.0643748666704021;0.059119674655148946;0.004093438386917114;0.013682156801223755;0.010883629322052002
222;CCDSG;B8;SPD30;0.20604700484852223;0.31080065603357665;0.3169517498233196;0.02135646343231201;0.08823353052139282;0.06997233629226685
223;CCDSG;B9;SPD30;0.06389189418898122;0.06666702837307051;0.04176174274925714;0.006971195340156555;0.011153221130371094;0.006286993622779846
224;CCDSG;C2;SPD30;0.0787342094877436;0.0697259283067332;0.08910368678637219;0.008928835391998291;0.012644350528717041;0.013547658920288086
225;CCDSG;C3;SPD30;0.16474831795563982;0.14967117413959818;0.2576238095406436;0.01943051815032959;0.03526237607002258;0.044078975915908813
226;CCDSG;C4;SPD30;0.06188945645752577;0.06583673895488068;0.12417261255495168;0.0047744810581207275;0.0151461660861969;0.020347177982330322
227;CCDSG;C5;SPD30;0.28142421480047497;0.3154983932496066;0.45117686787421335;0.03180736303329468;0.08202791213989258;0.08442330360412598
228;CCDSG;C6;SPD30;0.05160675699325749;0.06538981057887173;0.08502847446464931;0.004207998514175415;0.015157252550125122;0.015282094478607178
