Date Saved,2022/06/19 09:29:44
Spectral Data 764[nm],0.030836692080
Spectral Data 765[nm],0.030885625631
Spectral Data 766[nm],0.030962087214
Spectral Data 767[nm],0.031062446535
Spectral Data 768[nm],0.031183060259
Spectral Data 769[nm],0.031319551170
Spectral Data 770[nm],0.031463708729
Spectral Data 771[nm],0.031606074423
Spectral Data 772[nm],0.031737182289
Spectral Data 773[nm],0.031848993152
Spectral Data 774[nm],0.031938813627
Spectral Data 775[nm],0.032005209476
Spectral Data 776[nm],0.032046753913
Spectral Data 777[nm],0.032063998282
Spectral Data 778[nm],0.032062932849
Spectral Data 779[nm],0.032050441951
Spectral Data 780[nm],0.032033421099

TM-30 Color Vector Graphic,Reference Illuminant x,Reference Illuminant y,Measured Illuminant x,Measured Illuminant y
bin1,0.9768048,0.2141317,0.9740555,0.2145436
bin2,0.7981868,0.60241,0.7963687,0.6012902
bin3,0.5653487,0.824852,0.5642673,0.8223467
bin4,0.1389489,0.9902995,0.1399296,0.9849758
bin5,-0.1865096,0.9824532,-0.1850835,0.9774618
bin6,-0.5583584,0.8295999,-0.5561774,0.8245069
bin7,-0.7806247,0.625,-0.7776924,0.619613
bin8,-0.9698026,0.2438912,-0.9670026,0.2382921
bin9,-0.9849523,-0.1728264,-0.9820318,-0.1776225
bin10,-0.8322214,-0.5544434,-0.8286551,-0.5595862
bin11,-0.5188911,-0.8548403,-0.5157544,-0.8585384
bin12,-0.2261804,-0.9740855,-0.2265438,-0.9751652
bin13,0.2116944,-0.9773359,0.2091767,-0.9763865
bin14,0.6122104,-0.790695,0.6096112,-0.7923487
bin15,0.8378555,-0.5458921,0.8352621,-0.5438614
bin16,0.9711594,-0.2384312,0.9685317,-0.2412741
